author,novel,book_id,pub_year,chapter_index,chapter_title,n_sentences,n_tokens,n_tokens_alpha,mean_sentence_len_tokens,var_sentence_len,var_sentence_len_tokens,mean_word_len,var_word_len,ttr,mtld,flesch_reading_ease,flesch_kincaid_grade,word_entropy_bits,vader_compound,vader_pos,vader_neu,vader_neg,n_unique_lemmas,pos_univ_.,pos_univ_ADJ,pos_univ_ADP,pos_univ_ADV,pos_univ_CONJ,pos_univ_DET,pos_univ_NOUN,pos_univ_NUM,pos_univ_PRON,pos_univ_PRT,pos_univ_VERB,pos_univ_X,pos_penn_'',pos_penn_CC,pos_penn_CD,pos_penn_DT,pos_penn_EX,pos_penn_FW,pos_penn_IN,pos_penn_JJ,pos_penn_JJR,pos_penn_JJS,pos_penn_MD,pos_penn_NN,pos_penn_NNP,pos_penn_NNPS,pos_penn_NNS,pos_penn_PDT,pos_penn_POS,pos_penn_PRP,pos_penn_PRP$,pos_penn_RB,pos_penn_RBR,pos_penn_RBS,pos_penn_RP,pos_penn_TO,pos_penn_UH,pos_penn_VB,pos_penn_VBD,pos_penn_VBG,pos_penn_VBN,pos_penn_VBP,pos_penn_VBZ,pos_penn_WDT,pos_penn_WP,pos_penn_WP$,pos_penn_WRB,pos_univ_prop_.,pos_univ_prop_ADJ,pos_univ_prop_ADP,pos_univ_prop_ADV,pos_univ_prop_CONJ,pos_univ_prop_DET,pos_univ_prop_NOUN,pos_univ_prop_NUM,pos_univ_prop_PRON,pos_univ_prop_PRT,pos_univ_prop_VERB,pos_univ_prop_X,pos_penn_prop_'',pos_penn_prop_CC,pos_penn_prop_CD,pos_penn_prop_DT,pos_penn_prop_EX,pos_penn_prop_FW,pos_penn_prop_IN,pos_penn_prop_JJ,pos_penn_prop_JJR,pos_penn_prop_JJS,pos_penn_prop_MD,pos_penn_prop_NN,pos_penn_prop_NNP,pos_penn_prop_NNPS,pos_penn_prop_NNS,pos_penn_prop_PDT,pos_penn_prop_POS,pos_penn_prop_PRP,pos_penn_prop_PRP$,pos_penn_prop_RB,pos_penn_prop_RBR,pos_penn_prop_RBS,pos_penn_prop_RP,pos_penn_prop_TO,pos_penn_prop_UH,pos_penn_prop_VB,pos_penn_prop_VBD,pos_penn_prop_VBG,pos_penn_prop_VBN,pos_penn_prop_VBP,pos_penn_prop_VBZ,pos_penn_prop_WDT,pos_penn_prop_WP,pos_penn_prop_WP$,pos_penn_prop_WRB,sample_sentences,pos_penn_$,pos_penn_prop_$
Dickens,BleakHouse,BleakHouse,1853,54,CHAPTER LIV,382,10558,8336,27.638743455497384,527.0789177928236,527.0789177928236,4.214251439539347,5.713213403188907,0.2078,83.3015,72.15817426096201,6.8305969127144195,8.597041942744799,0.9998,0.106,0.818,0.076,1625,0,515,1014,516,362,822,1964,39,1178,278,1647,1,0,362,39,748,26,0,1014,485,24,6,93,1106,607,2,249,12,0,785,329,459,5,1,47,231,1,320,252,181,164,312,325,36,62,2,51,0,0.061780230326295586,0.12164107485604607,0.061900192,0.043426104,0.098608445,0.2356046065259117,0.004678503,0.1413147792706334,0.033349328,0.1975767754318618,0.000119962,0,0.043426104,0.004678503,0.089731286,0.003119002,0,0.12164107485604607,0.058181382,0.002879079,0.00071977,0.011156429942418425,0.1326775431861804,0.072816699,0.000239923,0.029870441458733205,0.001439539,0,0.094169866,0.03946737,0.05506238,0.000599808,0.000119962,0.005638196,0.027711132,0.000119962,0.038387716,0.030230326295585412,0.021713051823416506,0.019673704414587333,0.037428023,0.038987523992322456,0.004318618,0.00743762,0.000239923,0.006118042,[],0,0
Dickens,BleakHouse,BleakHouse,1853,55,CHAPTER LV,232,7628,6361,32.87931034482759,638.4940546967896,638.4940546967896,4.0446470680710584,4.868310050725959,0.225,81.5732,73.16343988,8.150046381,8.500241647,0.9999,0.147,0.767,0.086,1311,0,431,779,434,298,580,1292,16,995,231,1303,2,0,298,16,517,17,1,779,396,20,15,116,883,235,0,174,12,0,631,306,357,6,6,42,189,1,288,171,108,182,180,258,34,55,3,65,0,0.067756642,0.12246502122307813,0.068228266,0.04684798,0.091180632,0.2031127181260808,0.002515328,0.15642194623486874,0.036315045,0.20484200597390348,0.000314416,0,0.04684798,0.002515328,0.081276529,0.002672536,0.000157208,0.12246502122307813,0.062254363,0.00314416,0.00235812,0.018236126,0.13881465178431066,0.036943877,0,0.027354189592831316,0.001886496,0,0.099198239,0.048105644,0.056123251,0.000943248,0.000943248,0.006602735,0.029712309385316774,0.000157208,0.0452759,0.026882565634334225,0.016978463,0.028611853482156894,0.028297438,0.040559660430749885,0.005345072,0.008646439,0.000471624,0.010218519,[],0,0
Dickens,BleakHouse,BleakHouse,1853,56,CHAPTER LVI,166,3902,3216,23.50602409638554,304.09333720423865,304.09333720423865,4.178482587064677,5.196999687507734,0.315,93.3033,72.22481792717089,7.408689698101462,8.417871020795452,0.9987,0.107,0.81,0.083,951,0,196,418,159,166,335,760,15,411,99,657,0,0,166,15,302,11,0,418,183,7,6,34,458,195,0,107,7,0,281,108,138,2,0,27,72,0,122,63,79,77,87,195,15,22,0,19,0,0.060945273631840796,0.12997512437810946,0.049440298507462684,0.051616915,0.10416666666666667,0.236318408,0.004664179,0.12779850746268656,0.030783582089552237,0.2042910447761194,0,0,0.051616915,0.004664179,0.093905473,0.003420398,0,0.12997512437810946,0.056902985,0.002176617,0.001865672,0.010572139303482588,0.1424129353233831,0.060634328,0,0.033271144278606966,0.002176617,0,0.087375622,0.033582089552238806,0.042910448,0.000621891,0,0.008395522,0.022388059701492536,0,0.037935323,0.019589552,0.024564676616915422,0.023942786,0.027052238805970148,0.060634328,0.004664179,0.006840796,0,0.00590796,[],0,0
Dickens,BleakHouse,BleakHouse,1853,57,CHAPTER LVII,345,8988,7429,26.05217391304348,361.5451039697543,361.5451039697543,3.9244851258581237,4.539323752269001,0.2035,84.5187,77.84952791,6.815664536452434,8.479606817248994,0.9998,0.099,0.829,0.072,1401,0,451,929,547,365,729,1319,48,1180,276,1585,0,0,365,48,657,21,0,929,427,16,8,82,897,233,2,187,13,0,899,225,469,6,1,60,216,0,296,654,150,165,160,78,38,56,0,71,0,0.060708036074841834,0.1250504778570467,0.073630367,0.049131781,0.098128954,0.1775474491856239,0.006461166,0.15883699017364383,0.037151703,0.21335307578408938,0,0,0.049131781,0.006461166,0.088437206,0.00282676,0,0.1250504778570467,0.057477453,0.002153722,0.001076861,0.011037824740880334,0.12074303405572756,0.031363575,0.000269215,0.025171625,0.001749899,0,0.121012249,0.030286714228025306,0.063130973,0.000807646,0.000134608,0.008076457,0.029075245658904295,0,0.039843855,0.088033383,0.020191142818683536,0.022210257,0.021537219006595772,0.010499394,0.00511509,0.007538027,0,0.009557141,[],0,0
Dickens,BleakHouse,BleakHouse,1853,58,CHAPTER LVIII,214,6667,5563,31.154205607476637,591.8687439951087,591.8687439951087,4.264964946971059,5.385842471358019,0.2574,82.5366,70.02584168176377,8.374991744735997,8.578623798250135,0.9998,0.115,0.804,0.081,1342,0,445,695,393,233,567,1245,35,666,220,1064,0,0,233,35,518,19,0,695,401,24,20,79,737,298,0,210,6,1,427,207,346,6,2,28,191,0,247,97,106,134,121,280,24,28,4,39,0,0.07999281,0.12493259032895919,0.070645335,0.041883876,0.10192342261369765,0.22380010785547366,0.006291569,0.11971957576847025,0.039547007,0.19126370663311162,0,0,0.041883876,0.006291569,0.093115226,0.003415423,0,0.12493259032895919,0.072083408,0.004314219,0.003595182,0.014200970699262988,0.13248247348552938,0.053568219,0,0.037749416,0.001078555,0.000179759,0.076757145,0.037210138414524536,0.062196656,0.001078555,0.000359518,0.005033255,0.034333992,0,0.044400503,0.017436634909221642,0.019054467014200972,0.024087722451914435,0.021750853855833183,0.050332554,0.004314219,0.005033255,0.000719036,0.007010606,[],0,0
Dickens,BleakHouse,BleakHouse,1853,59,CHAPTER LIX,250,6507,5230,26.028,353.619216,353.619216,3.887189292543021,4.388803380994337,0.2059,76.0856,80.80898137697517,5.918581372,8.229344355923404,0.9993,0.109,0.805,0.087,1007,0,320,612,359,282,472,856,26,921,171,1209,2,0,282,26,424,15,0,612,291,17,12,96,591,168,0,97,12,0,716,158,305,4,2,39,132,2,228,445,90,143,146,61,21,46,1,48,0,0.061185468,0.11701720841300191,0.068642447,0.053919694072657745,0.090248566,0.16367112810707457,0.004971319,0.17609942638623327,0.032695984703632885,0.2311663479923518,0.000382409,0,0.053919694072657745,0.004971319,0.081070746,0.002868069,0,0.11701720841300191,0.055640535,0.003250478,0.002294455,0.018355641,0.11300191204588911,0.032122371,0,0.018546845124282983,0.002294455,0,0.13690248565965582,0.030210325047801148,0.058317399617590825,0.000764818,0.000382409,0.007456979,0.025239005736137667,0.000382409,0.043594646271510516,0.085086042,0.017208413001912046,0.027342256214149138,0.02791587,0.011663479923518164,0.004015296,0.008795411,0.000191205,0.00917782,[],0,0
Dickens,BleakHouse,BleakHouse,1853,60,CHAPTER LX,250,6236,5078,24.944,373.132864,373.132864,4.046868846002363,5.1147784983559355,0.2302,83.0076,75.92003362503469,6.615895613105945,8.379644007641653,1,0.179,0.744,0.078,1093,0,397,588,428,195,394,903,14,862,207,1086,4,0,195,14,355,12,2,588,363,18,16,88,549,246,1,107,5,0,634,195,367,17,3,25,182,2,222,360,95,113,132,76,22,32,1,41,0,0.078180386,0.1157936195352501,0.084285152,0.038400945,0.077589602,0.17782591571484838,0.002756991,0.16975187081528162,0.040764080346593144,0.21386372587632926,0.000787712,0,0.038400945,0.002756991,0.069909413,0.002363135,0.000393856,0.1157936195352501,0.071484837,0.003544703,0.003150847,0.017329657,0.10811343048444269,0.048444269,0.000196928,0.021071287908625443,0.00098464,0,0.12485230405671524,0.038400945,0.072272548,0.003347775,0.000590784,0.004923198,0.035840882,0.000393856,0.043717999212288305,0.070894053,0.018708153,0.022252855454903506,0.025994486,0.014966522252855455,0.004332414,0.006301694,0.000196928,0.008074045,[],0,0
Dickens,BleakHouse,BleakHouse,1853,61,CHAPTER LXI,190,4996,4171,26.294736842105262,352.52365650969534,352.52365650969534,4.061136418,5.4776816622819675,0.2453,66.9197,73.38242788258697,7.5019971068651685,8.191943134035993,1,0.206,0.719,0.075,964,0,288,517,362,133,350,693,12,733,140,943,0,0,133,12,301,10,0,517,262,14,12,84,454,149,0,90,4,0,554,138,305,11,3,14,126,0,183,286,65,116,141,68,35,41,0,43,0,0.06904819,0.12395109086549988,0.086789739,0.031886838,0.083912731,0.166147207,0.002877008,0.17573723327739152,0.033565092304003834,0.22608487173339728,0,0,0.031886838,0.002877008,0.072164948,0.002397507,0,0.12395109086549988,0.062814673,0.003356509,0.002877008,0.020139055,0.10884679932869816,0.035722848,0,0.021577559338288182,0.000959003,0,0.13282186526012946,0.033085591,0.073123951,0.002637257,0.000719252,0.003356509,0.030208583073603454,0,0.043874371,0.068568689,0.015583792855430352,0.027811076,0.033804843,0.016303044833373293,0.008391273,0.009829777,0,0.010309278350515464,[],0,0
Dickens,BleakHouse,BleakHouse,1853,62,CHAPTER LXII,146,4415,3476,30.23972602739726,599.5110245824732,599.5110245824732,4.112485615650173,5.3340098171118475,0.2558,68.2889,74.40232243295152,6.531754749982856,8.149232935,0.9999,0.136,0.811,0.053,868,0,229,435,237,140,324,688,14,532,132,745,0,0,140,14,283,11,0,435,216,10,3,49,422,202,1,63,4,0,370,144,201,7,1,16,116,0,140,232,73,108,103,40,26,18,0,28,0,0.065880322,0.12514384349827387,0.068181818,0.04027618,0.093210587,0.19792865362485615,0.004027618,0.15304948216340622,0.037974684,0.21432681242807824,0,0,0.04027618,0.004027618,0.08141542,0.003164557,0,0.12514384349827387,0.062140391,0.00287687,0.000863061,0.014096662830840045,0.12140391254315305,0.058112773,0.000287687,0.018124281,0.001150748,0,0.10644418872266974,0.041426928,0.057825086,0.002013809,0.000287687,0.004602992,0.033371692,0,0.04027618,0.066743383,0.021001151,0.031070195627157654,0.029631760644418872,0.011507479861910242,0.007479862,0.005178366,0,0.008055236,[],0,0
Dickens,BleakHouse,BleakHouse,1853,63,CHAPTER LXIII,127,3819,3146,30.070866141732285,573.7981275962553,573.7981275962553,4.084233947870311,5.1267253667559975,0.2804,76.8135,72.88187824439012,7.979003033002048,8.184266553832536,0.9999,0.141,0.823,0.037,843,0,207,422,207,125,322,664,8,420,122,647,2,0,125,8,291,12,2,422,194,12,1,49,441,112,1,110,7,0,288,123,176,3,1,18,104,0,156,33,64,95,113,137,12,9,0,27,0,0.065797839,0.13413858868404324,0.065797839,0.039732994,0.10235219326128417,0.21106166560712014,0.002542912,0.13350286077558804,0.038779402,0.2056579783852511,0.000635728,0,0.039732994,0.002542912,0.092498411,0.003814367,0.000635728,0.13413858868404324,0.061665607,0.003814367,0.000317864,0.015575333757151939,0.14017800381436746,0.035600763,0.000317864,0.034965035,0.002225048,0,0.091544819,0.039097266369993645,0.055944055944055944,0.000953592,0.000317864,0.005721551,0.033057851,0,0.049586776859504134,0.01048951,0.020343293070565798,0.030197075651621105,0.035918627,0.043547362,0.003814367,0.002860776,0,0.008582327,[],0,0
Dickens,BleakHouse,BleakHouse,1853,64,CHAPTER LXIV,168,5349,4384,31.839285714285715,564.8372661564625,564.8372661564625,4.079607664233577,5.209219189,0.2416,82.3878,71.64026516,7.976462278328828,8.273714533634529,1,0.173,0.77,0.057,1012,0,290,513,343,187,360,815,14,744,164,953,1,0,187,14,309,12,1,513,268,12,10,75,525,187,1,102,11,0,510,199,293,10,3,26,138,0,207,325,82,106,101,57,28,35,0,37,0,0.066149635,0.11701642335766424,0.078239051,0.042655109489051095,0.082116788,0.18590328467153286,0.003193431,0.16970802919708028,0.037408759124087594,0.21738138686131386,0.000228102,0,0.042655109489051095,0.003193431,0.070483577,0.002737226,0.000228102,0.11701642335766424,0.061131387,0.002737226,0.002281022,0.017107664233576642,0.1197536496350365,0.042655109489051095,0.000228102,0.023266423357664233,0.002509124,0,0.11633211678832117,0.045392335766423354,0.066833942,0.002281022,0.000684307,0.005930657,0.031478102189781025,0,0.047217153284671534,0.074133212,0.018704379562043797,0.024178832116788323,0.023038321,0.013001824817518248,0.006386861,0.007983577,0,0.008439781,[],0,0
Dickens,BleakHouse,BleakHouse,1853,65,CHAPTER LXV,146,3614,2904,24.753424657534246,347.78851566898106,347.78851566898106,3.990358126721763,4.308446979183268,0.2638,74.5627,81.20783997515292,5.740398243713901,8.123539682442107,0.9999,0.165,0.787,0.048,750,0,188,324,206,138,227,552,8,468,109,684,0,0,138,8,201,12,0,324,176,9,3,49,319,166,0,67,5,1,334,111,172,5,0,16,92,0,126,265,62,89,61,32,9,22,1,29,0,0.064738292,0.1115702479338843,0.070936639,0.047520661157024795,0.078168044,0.19008264462809918,0.002754821,0.16115702479338842,0.037534435,0.23553719008264462,0,0,0.047520661157024795,0.002754821,0.069214876,0.004132231,0,0.1115702479338843,0.060606061,0.003099174,0.001033058,0.016873278,0.10984848484848485,0.057162534,0,0.023071625344352618,0.001721763,0.000344353,0.11501377410468319,0.038223140495867766,0.05922865,0.001721763,0,0.005509642,0.031680441,0,0.04338843,0.091253444,0.021349862,0.030647382920110194,0.02100551,0.011019283746556474,0.003099174,0.007575758,0.000344353,0.009986226,[],0,0
Dickens,BleakHouse,BleakHouse,1853,66,CHAPTER LXVI,44,1932,1677,43.90909090909091,405.53719008264466,405.53719008264466,4.453190220632081,5.837552434299117,0.4144,80.8182,47.01199735911109,15.730072749015896,8.081591749742978,-0.9954,0.08,0.809,0.111,657,0,154,253,121,86,214,405,11,100,59,274,0,0,86,11,199,2,0,253,148,4,2,10,235,73,0,97,2,0,49,47,93,5,2,9,50,0,50,25,49,41,28,71,11,4,0,21,0,0.09183065,0.15086463923673227,0.072152654,0.051282051,0.12760882528324388,0.24150268336314848,0.006559332,0.059630292,0.035181872391174714,0.16338700059630293,0,0,0.051282051,0.006559332,0.11866428145497913,0.001192606,0,0.15086463923673227,0.088252832,0.002385212,0.001192606,0.005963029,0.14013118664281454,0.043530113297555156,0,0.057841383422778773,0.001192606,0,0.029218843172331546,0.028026237,0.055456171735241505,0.002981515,0.001192606,0.005366726,0.029815146,0,0.029815146,0.014907573,0.029218843172331546,0.024448419797257006,0.016696481812760882,0.042337507453786526,0.006559332,0.002385212,0,0.012522361359570662,[],0,0
Dickens,BleakHouse,BleakHouse,1853,67,CHAPTER LXVII,71,1942,1657,27.35211267605634,243.27038286054358,243.27038286054358,3.886541943270972,4.276807414203345,0.3114,65.7546,76.15705713380505,7.520747280599853,7.765971348999986,0.9998,0.175,0.779,0.046,494,0,132,197,134,79,118,297,11,292,52,344,1,0,79,11,111,1,0,197,119,6,7,10,196,64,0,37,2,0,192,87,123,1,1,8,44,1,50,75,32,45,75,57,4,13,0,9,0,0.07966204,0.11888955944477972,0.08086904,0.047676524,0.071213036,0.1792395896197948,0.006638503,0.17622208811104406,0.031382016,0.2076041038020519,0.0006035,0,0.047676524,0.006638503,0.066988533,0.0006035,0,0.11888955944477972,0.071816536,0.003621002,0.004224502,0.006035003,0.11828605914302957,0.038624019,0,0.022329511164755584,0.001207001,0,0.11587205793602896,0.052504526,0.074230537,0.0006035,0.0006035,0.004828002,0.026554013277006638,0.0006035,0.030175015087507542,0.045262522631261314,0.01931201,0.027157514,0.045262522631261314,0.034399517,0.002414001,0.007845504,0,0.005431503,[],0,0
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,1,CHAPTER I.,19,1148,996,60.421052631578945,2981.612188365651,2981.612188365651,4.527108434,5.879787221173852,0.4699,58.1125,32.28010792622133,21.21555882352941,7.7139413697896435,-0.9784,0.074,0.832,0.093,452,,71,178,37,45,138,263,13,63,33,155,0,,45,13,125,5,0,178,66,2,3,0,145,49,0,69,1,0,38,20,35,1,0,10,23,0,23,71,18,36,4,3,7,5,0,1,,0.071285141,0.178714859,0.037148594,0.045180722891566265,0.13855421686746988,0.2640562248995984,0.013052208835341365,0.063253012,0.03313253,0.15562248995983935,0,,0.045180722891566265,0.013052208835341365,0.12550200803212852,0.00502008,0,0.178714859,0.06626506,0.002008032,0.003012048,0,0.14558232931726908,0.049196787,0,0.069277108,0.001004016,0,0.03815261,0.020080321285140562,0.035140562248995984,0.001004016,0,0.010040160642570281,0.023092369477911646,0,0.023092369477911646,0.071285141,0.018072289156626505,0.036144578,0.004016064,0.003012048,0.007028112,0.00502008,0,0.001004016,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,2,CHAPTER II.,91,2528,2002,27.78021978021978,406.06158676488354,406.06158676488354,4.126373626373627,4.730782953310426,0.3307,65.2039,75.59203784,7.031119834003594,7.848587305235574,-0.9941,0.051,0.873,0.075,650,,115,292,104,87,309,486,24,177,66,342,0,,87,24,293,6,0,292,103,7,5,19,340,82,0,64,3,0,119,45,91,4,1,15,51,0,57,137,37,42,36,14,7,13,0,8,,0.057442557,0.14585414585414586,0.051948052,0.043456543456543456,0.15434565434565434,0.24275724275724275,0.011988011988011988,0.088411588,0.032967033,0.17082917082917082,0,,0.043456543456543456,0.011988011988011988,0.14635364635364637,0.002997003,0,0.14585414585414586,0.051448551,0.003496503,0.002497502,0.009490509,0.16983016983016982,0.040959041,0,0.031968032,0.001498501,0,0.059440559,0.022477522477522476,0.045454545454545456,0.001998002,0.0004995,0.007492507,0.025474525474525476,0,0.028471528471528472,0.068431568,0.018481518,0.020979021,0.017982017982017984,0.006993007,0.003496503,0.006493506,0,0.003996004,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,3,CHAPTER III.,53,1944,1609,36.679245283018865,503.01032395870425,503.01032395870425,4.182722188,4.744735659924114,0.3654,58.0971,69.07107182,9.187324234904882,7.899850926409688,0.9983,0.113,0.821,0.066,577,,122,241,97,70,211,355,15,162,56,279,1,,70,15,194,4,1,241,115,5,2,18,252,45,0,58,1,0,111,47,82,2,1,10,46,0,52,109,23,39,18,20,12,4,0,12,,0.075823493,0.1497824735860783,0.060285892,0.043505283,0.13113735239279056,0.22063393412057178,0.009322561,0.10068365444375388,0.034804226,0.17339962709757614,0.000621504,,0.043505283,0.009322561,0.12057178371659416,0.002486016,0.000621504,0.1497824735860783,0.071472965,0.00310752,0.001243008,0.011187072715972654,0.15661901802361716,0.027967681789931635,0,0.036047234307022995,0.000621504,0,0.068986948,0.029210689869484153,0.050963331,0.001243008,0.000621504,0.00621504,0.028589185829707892,0,0.032318210068365445,0.06774394,0.014294592914853946,0.024238657551274082,0.011187072715972654,0.012430080795525171,0.007458048,0.002486016,0,0.007458048,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,4,CHAPTER IV.,168,5379,4361,32.017857142857146,804.2080144557823,804.2080144557823,4.214171062,5.250163776287087,0.2761,84.4929,69.29610891,8.431078688275129,8.523818996538992,0.9998,0.127,0.794,0.08,1164,,316,602,268,180,466,1000,25,532,143,828,1,,180,25,432,10,1,602,292,17,7,56,674,180,1,145,2,0,348,162,239,4,2,17,126,0,157,279,89,125,89,33,22,22,0,23,,0.072460445,0.13804173354735153,0.061453795001146526,0.041274937,0.10685622563632194,0.22930520522815867,0.00573263,0.12199036918138041,0.032790644,0.18986470992891538,0.000229305,,0.041274937,0.00573263,0.099059849,0.002293052,0.000229305,0.13804173354735153,0.06695712,0.003898188,0.001605136,0.012841091492776886,0.15455170832377896,0.041274937,0.000229305,0.033249255,0.00045861,0,0.079798211,0.037147443,0.054803944,0.000917221,0.00045861,0.003898188,0.028892455858747994,0,0.036000917,0.063976152,0.020408163,0.028663150653519834,0.020408163,0.007567072,0.005044715,0.005044715,0,0.00527402,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,5,CHAPTER V.,170,5010,4114,29.470588235294116,389.0961937716263,389.0961937716263,4.314049587,4.826992691756027,0.2968,80.1096,69.66678712285545,8.747902999627513,8.486492484028938,-0.9918,0.083,0.824,0.093,1147,,335,571,224,201,540,972,37,370,125,739,0,,201,37,489,14,0,571,318,10,7,22,651,138,1,182,9,0,219,128,193,6,1,38,87,0,94,340,71,130,39,43,28,22,1,24,,0.081429266,0.13879436071949441,0.054448226,0.04885756,0.13125911521633446,0.23626640738940205,0.00899368,0.089936801,0.030384054448225572,0.17963052989790956,0,,0.04885756,0.00899368,0.11886242100145844,0.003403014,0,0.13879436071949441,0.077297035,0.002430724,0.001701507,0.005347594,0.1582401555663588,0.033543996,0.000243072,0.044239183,0.002187652,0,0.053232863393291203,0.031113271754982984,0.04691298,0.001458435,0.000243072,0.009236753,0.021147301895964997,0,0.022848808945065628,0.082644628,0.017258142926592123,0.031599417,0.009479825,0.010452114730189596,0.006806028,0.005347594,0.000243072,0.005833738,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,6,CHAPTER VI.,179,5023,4121,28.06145251396648,436.2476202365719,436.2476202365719,4.049502547925261,4.297962018981617,0.2402,68.2323,79.53616396440579,6.49477396,8.196537486027417,0.8937,0.087,0.822,0.091,938,,236,547,286,204,432,803,21,630,130,832,0,,204,21,392,8,0,547,227,6,3,39,568,127,0,108,1,0,435,169,245,11,0,28,102,0,131,356,74,110,80,42,31,26,0,30,,0.057267653482164525,0.13273477311332202,0.069400631,0.049502548,0.10482892501819947,0.19485561756855133,0.005095851,0.1528755156515409,0.031545741324921134,0.20189274447949526,0,,0.049502548,0.005095851,0.095122543,0.001941276,0,0.13273477311332202,0.055083718,0.001455957,0.000727979,0.009463722,0.13783062363504003,0.030817762678961417,0,0.026207231,0.00024266,0,0.10555690366415918,0.041009464,0.059451589,0.002669255,0,0.006794467,0.024751274,0,0.031788400873574374,0.086386799,0.017956806600339725,0.026692550351856345,0.019412763892259162,0.010191701,0.007522446,0.006309148,0,0.007279786,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,7,CHAPTER I.,90,2928,2400,32.53333333333333,555.4933333333332,555.4933333333332,4.28,5.6832666666666665,0.3458,79.4045,62.577008683378864,9.982829769,8.273755914554897,-0.997,0.083,0.813,0.104,808,,185,372,142,95,263,567,20,255,63,433,5,,95,20,242,1,4,372,169,8,8,19,357,118,1,91,2,0,151,86,127,5,0,17,46,1,60,179,52,76,37,10,18,16,2,10,,0.077083333,0.155,0.059166666666666666,0.039583333,0.10958333333333334,0.23625,0.008333333,0.10625,0.02625,0.18041666666666667,0.002083333,,0.039583333,0.008333333,0.10083333333333333,0.000416667,0.001666667,0.155,0.070416667,0.003333333,0.003333333,0.007916667,0.14875,0.049166666666666664,0.000416667,0.037916667,0.000833333,0,0.062916667,0.035833333333333335,0.052916667,0.002083333,0,0.007083333,0.019166666666666665,0.000416667,0.025,0.074583333,0.021666666666666667,0.031666667,0.015416666666666667,0.004166667,0.0075,0.006666667,0.000833333,0.004166667,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,8,CHAPTER II.,80,2938,2363,36.725,718.574375,718.574375,4.193821413457469,5.006021918170326,0.325,66.8203,68.89609823,8.797563027969861,8.045442029791989,0.9972,0.101,0.825,0.074,755,,153,327,135,115,317,532,13,239,82,450,0,,115,13,285,5,0,327,143,8,2,16,364,97,0,71,4,0,138,72,121,5,2,13,69,0,76,186,39,76,30,27,23,26,3,7,,0.064748201,0.13838341091832415,0.057130766,0.048666948793906054,0.13415150232754972,0.22513753702920017,0.005501481,0.1011426153195091,0.034701650444350404,0.19043588658484978,0,,0.048666948793906054,0.005501481,0.12060939483707152,0.002115954,0,0.13838341091832415,0.060516292848074485,0.003385527,0.000846382,0.006771054,0.15404147270418958,0.041049513,0,0.030046551,0.001692763,0,0.058400339,0.030469742,0.051206093948370716,0.002115954,0.000846382,0.005501481,0.029200169,0,0.032162505,0.0787135,0.016504443504020312,0.032162505,0.012695725772323318,0.011426153195090986,0.00973339,0.011002962336013541,0.001269573,0.002962336,[],,
Dickens,ATaleOfTwoCities,ATaleOfTwoCities,1859,9,CHAPTER III.,222,5934,4780,26.72972972972973,826.3593864134406,826.3593864134406,4.2907949790794975,5.231756271773953,0.2523,76.6598,68.71930204871698,7.841763935044025,8.404933448044208,0.9866,0.106,0.794,0.101,1169,,294,646,346,198,575,1076,33,525,166,919,2,,198,33,528,8,0,646,277,7,10,58,684,237,1,154,5,0,366,128,294,14,2,23,143,2,187,339,89,151,74,21,34,30,1,36,,0.061506276,0.13514644351464436,0.072384937,0.041422594,0.1202928870292887,0.22510460251046024,0.006903766,0.1098326359832636,0.034728033,0.19225941422594142,0.00041841,,0.041422594,0.006903766,0.11046025104602511,0.00167364,0,0.13514644351464436,0.057949791,0.001464435,0.00209205,0.012133891213389121,0.14309623430962343,0.04958159,0.000209205,0.032217573,0.001046025,0,0.076569038,0.026778242677824266,0.061506276,0.00292887,0.00041841,0.004811715,0.029916318,0.00041841,0.039121339,0.070920502,0.018619246861924687,0.031589958,0.015481171548117154,0.004393305,0.007112971,0.006276151,0.000209205,0.007531381,[],,
